Cuerpo Agua,Estudio,Parámetro,Unidad,Punto,Abreviatura,Latitud,Longitud,Valor
Laguna de Cajititlán,23/09/2024,Potencial de hidrógeno,U pH,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,9.4
Laguna de Cajititlán,23/09/2024,Oxígeno disuelto,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,11.02
Laguna de Cajititlán,23/09/2024,Conductividad Electrolitica,µS/cm,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,1116
Laguna de Cajititlán,23/09/2024,Turbiedad,UNT,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,100
Laguna de Cajititlán,23/09/2024,Alcalinidad total,mg CaCO3/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,432.28
Laguna de Cajititlán,23/09/2024,Cloruros totales,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,96.13
Laguna de Cajititlán,23/09/2024,Dureza total,mg CaCO3/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,120.44
Laguna de Cajititlán,23/09/2024,Fluoruros,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.8
Laguna de Cajititlán,23/09/2024,Nitrógeno de nitratos,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.16
Laguna de Cajititlán,23/09/2024,Nitrógeno de nitritos,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,2.855
Laguna de Cajititlán,23/09/2024,Nitrógeno amoniacal,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,1.5
Laguna de Cajititlán,23/09/2024,Nitrógeno total Kjeldahl,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,1.89
Laguna de Cajititlán,23/09/2024,Ion Sulfato,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,25.65
Laguna de Cajititlán,23/09/2024,Sustancias activas al azul de metileno,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1
Laguna de Cajititlán,23/09/2024,Demanda bioquímica de oxígeno,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,18.4
Laguna de Cajititlán,23/09/2024,Demanda química de oxígeno,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,239.422
Laguna de Cajititlán,23/09/2024,Grasas y aceites,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,11.24
Laguna de Cajititlán,23/09/2024,Fósforo total,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,2.06
Laguna de Cajititlán,23/09/2024,Sólidos suspendidos totales,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,71.91
Laguna de Cajititlán,23/09/2024,Sólidos disueltos totales,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,739.09
Laguna de Cajititlán,23/09/2024,Sólidos sedimentables,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1
Laguna de Cajititlán,23/09/2024,Sulfuros,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.34
Laguna de Cajititlán,23/09/2024,Aluminio,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1123
Laguna de Cajititlán,23/09/2024,Arsénico,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.0046
Laguna de Cajititlán,23/09/2024,Bario,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.0907
Laguna de Cajititlán,23/09/2024,Cadmio,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.00062
Laguna de Cajititlán,23/09/2024,Cobre,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.05
Laguna de Cajititlán,23/09/2024,Cromo,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.05
Laguna de Cajititlán,23/09/2024,Fierro,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.137
Laguna de Cajititlán,23/09/2024,Manganeso,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.059
Laguna de Cajititlán,23/09/2024,Mercurio,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.0005
Laguna de Cajititlán,23/09/2024,Níquel,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.1
Laguna de Cajititlán,23/09/2024,Plomo,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.0033
Laguna de Cajititlán,23/09/2024,Cadmio,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.0005
Laguna de Cajititlán,23/09/2024,Sólidos suspendidos totales,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,79.17
Laguna de Cajititlán,23/09/2024,Nitrógeno de nitritos,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.01
Laguna de Cajititlán,23/09/2024,"Clorofilas a, b y c",mg/m³,San Lucas Evangelista,LC-04,20.413152,-103.3325,-1
Laguna de Cajititlán,23/09/2024,Plomo,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.0025
Laguna de Cajititlán,23/09/2024,Sodio,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,169.8
Laguna de Cajititlán,23/09/2024,Zinc,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.02
Laguna de Cajititlán,23/09/2024,Coliformes totales,NMP/100 ml,San Juan Evangelista,LC-05,20.409697,-103.299456,11000
Laguna de Cajititlán,23/09/2024,Coliformes fecales,NMP/100 ml,San Juan Evangelista,LC-05,20.409697,-103.299456,4600
Laguna de Cajititlán,23/09/2024,Profundidad,m,San Juan Evangelista,LC-05,20.409697,-103.299456,-1
Laguna de Cajititlán,23/09/2024,Temperatura ambiente,°C,San Juan Evangelista,LC-05,20.409697,-103.299456,28
Laguna de Cajititlán,23/09/2024,Transparencia Secchi,m,San Juan Evangelista,LC-05,20.409697,-103.299456,-1
Laguna de Cajititlán,23/09/2024,Sólidos totales,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,835
Laguna de Cajititlán,23/09/2024,Nitrógeno total,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,8.44
Laguna de Cajititlán,23/09/2024,"Clorofilas a, b y c",mg/m³,San Juan Evangelista,LC-05,20.409697,-103.299456,-1
Laguna de Cajititlán,23/09/2024,Sodio,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,166
Laguna de Cajititlán,23/09/2024,Zinc,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,0.02
Laguna de Cajititlán,23/09/2024,Coliformes totales,NMP/100 ml,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,460000
Laguna de Cajititlán,23/09/2024,Coliformes fecales,NMP/100 ml,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,460000
Laguna de Cajititlán,23/09/2024,Profundidad,m,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,-1
Laguna de Cajititlán,23/09/2024,Temperatura ambiente,°C,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,29
Laguna de Cajititlán,23/09/2024,Transparencia Secchi,m,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,-1
Laguna de Cajititlán,23/09/2024,Sólidos totales,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,811
Laguna de Cajititlán,23/09/2024,Nitrógeno total,mg/l,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,4.91
Laguna de Cajititlán,23/09/2024,"Clorofilas a, b y c",mg/m³,San Miguel Cuyutlán,LC-01,20.423691,-103.3604,-1
Laguna de Cajititlán,23/09/2024,Temperatura,°C,Cajititlán,LC-02,20.430558,-103.3164,26
Laguna de Cajititlán,23/09/2024,Potencial de hidrógeno,U pH,Cajititlán,LC-02,20.430558,-103.3164,9.5
Laguna de Cajititlán,23/09/2024,Oxígeno disuelto,mg/l,Cajititlán,LC-02,20.430558,-103.3164,8.3
Laguna de Cajititlán,23/09/2024,Conductividad Electrolitica,µS/cm,Cajititlán,LC-02,20.430558,-103.3164,1150
Laguna de Cajititlán,23/09/2024,Turbiedad,UNT,Cajititlán,LC-02,20.430558,-103.3164,100
Laguna de Cajititlán,23/09/2024,Alcalinidad total,mg CaCO3/l,Cajititlán,LC-02,20.430558,-103.3164,422.18
Laguna de Cajititlán,23/09/2024,Cloruros totales,mg/l,Cajititlán,LC-02,20.430558,-103.3164,101.71
Laguna de Cajititlán,23/09/2024,Dureza total,mg CaCO3/l,Cajititlán,LC-02,20.430558,-103.3164,119.65
Laguna de Cajititlán,23/09/2024,Fluoruros,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.84
Laguna de Cajititlán,23/09/2024,Nitrógeno de nitratos,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.1
Laguna de Cajititlán,23/09/2024,Nitrógeno de nitritos,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.017
Laguna de Cajititlán,23/09/2024,Nitrógeno amoniacal,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.5
Laguna de Cajititlán,23/09/2024,Nitrógeno total Kjeldahl,mg/l,Cajititlán,LC-02,20.430558,-103.3164,2.17
Laguna de Cajititlán,23/09/2024,Ion Sulfato,mg/l,Cajititlán,LC-02,20.430558,-103.3164,27.15
Laguna de Cajititlán,23/09/2024,Sustancias activas al azul de metileno,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.1
Laguna de Cajititlán,23/09/2024,Demanda bioquímica de oxígeno,mg/l,Cajititlán,LC-02,20.430558,-103.3164,12.1
Laguna de Cajititlán,23/09/2024,Demanda química de oxígeno,mg/l,Cajititlán,LC-02,20.430558,-103.3164,232.756
Laguna de Cajititlán,23/09/2024,Grasas y aceites,mg/l,Cajititlán,LC-02,20.430558,-103.3164,9.82
Laguna de Cajititlán,23/09/2024,Fósforo total,mg/l,Cajititlán,LC-02,20.430558,-103.3164,1.78
Laguna de Cajititlán,23/09/2024,Sólidos suspendidos totales,mg/l,Cajititlán,LC-02,20.430558,-103.3164,78
Laguna de Cajititlán,23/09/2024,Sólidos disueltos totales,mg/l,Cajititlán,LC-02,20.430558,-103.3164,777
Laguna de Cajititlán,23/09/2024,Sólidos sedimentables,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.1
Laguna de Cajititlán,23/09/2024,Sulfuros,mg/l,Cajititlán,LC-02,20.430558,-103.3164,1.04
Laguna de Cajititlán,23/09/2024,Aluminio,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.1305
Laguna de Cajititlán,23/09/2024,Arsénico,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.0025
Laguna de Cajititlán,23/09/2024,Bario,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.0881
Laguna de Cajititlán,23/09/2024,Cobre,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.05
Laguna de Cajititlán,23/09/2024,Cromo,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.05
Laguna de Cajititlán,23/09/2024,Fierro,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.077
Laguna de Cajititlán,23/09/2024,Manganeso,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.05
Laguna de Cajititlán,23/09/2024,Mercurio,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.0005
Laguna de Cajititlán,23/09/2024,Níquel,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.1
Laguna de Cajititlán,23/09/2024,Plomo,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.0025
Laguna de Cajititlán,23/09/2024,Sodio,mg/l,Cajititlán,LC-02,20.430558,-103.3164,173.5
Laguna de Cajititlán,23/09/2024,Zinc,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.02
Laguna de Cajititlán,23/09/2024,Coliformes totales,NMP/100 ml,Cajititlán,LC-02,20.430558,-103.3164,46000
Laguna de Cajititlán,23/09/2024,Coliformes fecales,NMP/100 ml,Cajititlán,LC-02,20.430558,-103.3164,24000
Laguna de Cajititlán,23/09/2024,Profundidad,m,Cajititlán,LC-02,20.430558,-103.3164,-1
Laguna de Cajititlán,23/09/2024,Temperatura ambiente,°C,Cajititlán,LC-02,20.430558,-103.3164,28
Laguna de Cajititlán,23/09/2024,Transparencia Secchi,m,Cajititlán,LC-02,20.430558,-103.3164,-1
Laguna de Cajititlán,23/09/2024,Sólidos totales,mg/l,Cajititlán,LC-02,20.430558,-103.3164,855
Laguna de Cajititlán,23/09/2024,Nitrógeno total,mg/l,Cajititlán,LC-02,20.430558,-103.3164,2.19
Laguna de Cajititlán,23/09/2024,"Clorofilas a, b y c",mg/m³,Cajititlán,LC-02,20.430558,-103.3164,-1
Laguna de Cajititlán,23/09/2024,Temperatura,°C,Centro de la Laguna,LC-03,20.418944,-103.319778,26
Laguna de Cajititlán,23/09/2024,Potencial de hidrógeno,U pH,Centro de la Laguna,LC-03,20.418944,-103.319778,9.5
Laguna de Cajititlán,23/09/2024,Oxígeno disuelto,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,7.02
Laguna de Cajititlán,23/09/2024,Conductividad Electrolitica,µS/cm,Centro de la Laguna,LC-03,20.418944,-103.319778,1149
Laguna de Cajititlán,23/09/2024,Turbiedad,UNT,Centro de la Laguna,LC-03,20.418944,-103.319778,100
Laguna de Cajititlán,23/09/2024,Alcalinidad total,mg CaCO3/l,Centro de la Laguna,LC-03,20.418944,-103.319778,437.33
Laguna de Cajititlán,23/09/2024,Cloruros totales,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,102.59
Laguna de Cajititlán,23/09/2024,Dureza total,mg CaCO3/l,Centro de la Laguna,LC-03,20.418944,-103.319778,119.65
Laguna de Cajititlán,23/09/2024,Fluoruros,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.77
Laguna de Cajititlán,23/09/2024,Nitrógeno de nitratos,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.1
Laguna de Cajititlán,23/09/2024,Nitrógeno de nitritos,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.01
Laguna de Cajititlán,23/09/2024,Nitrógeno amoniacal,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.5
Laguna de Cajititlán,23/09/2024,Nitrógeno total Kjeldahl,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,9.28
Laguna de Cajititlán,23/09/2024,Ion Sulfato,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,24.44
Laguna de Cajititlán,23/09/2024,Sustancias activas al azul de metileno,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.1
Laguna de Cajititlán,23/09/2024,Demanda bioquímica de oxígeno,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,16.2
Laguna de Cajititlán,23/09/2024,Demanda química de oxígeno,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,257.835
Laguna de Cajititlán,23/09/2024,Grasas y aceites,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,14.16
Laguna de Cajititlán,23/09/2024,Fósforo total,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,1.72
Laguna de Cajititlán,23/09/2024,Sólidos disueltos totales,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,767.83
Laguna de Cajititlán,23/09/2024,Sólidos sedimentables,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.1
Laguna de Cajititlán,23/09/2024,Sulfuros,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.93
Laguna de Cajititlán,23/09/2024,Aluminio,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.0414
Laguna de Cajititlán,23/09/2024,Arsénico,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.0025
Laguna de Cajititlán,23/09/2024,Bario,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.0414
Laguna de Cajititlán,23/09/2024,Cadmio,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.0005
Laguna de Cajititlán,23/09/2024,Cobre,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.05
Laguna de Cajititlán,23/09/2024,Cromo,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.05
Laguna de Cajititlán,23/09/2024,Fierro,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.05
Laguna de Cajititlán,23/09/2024,Manganeso,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.05
Laguna de Cajititlán,23/09/2024,Mercurio,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.0005
Laguna de Cajititlán,23/09/2024,Níquel,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.1
Laguna de Cajititlán,23/09/2024,Plomo,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.0025
Laguna de Cajititlán,23/09/2024,Sodio,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,173.3
Laguna de Cajititlán,23/09/2024,Zinc,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,0.02
Laguna de Cajititlán,23/09/2024,Coliformes totales,NMP/100 ml,Centro de la Laguna,LC-03,20.418944,-103.319778,110000
Laguna de Cajititlán,23/09/2024,Coliformes fecales,NMP/100 ml,Centro de la Laguna,LC-03,20.418944,-103.319778,46000
Laguna de Cajititlán,23/09/2024,Profundidad,m,Centro de la Laguna,LC-03,20.418944,-103.319778,-1
Laguna de Cajititlán,23/09/2024,Temperatura ambiente,°C,Centro de la Laguna,LC-03,20.418944,-103.319778,31
Laguna de Cajititlán,23/09/2024,Transparencia Secchi,m,Centro de la Laguna,LC-03,20.418944,-103.319778,-1
Laguna de Cajititlán,23/09/2024,Sólidos totales,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,847
Laguna de Cajititlán,23/09/2024,Nitrógeno total,mg/l,Centro de la Laguna,LC-03,20.418944,-103.319778,9.28
Laguna de Cajititlán,23/09/2024,"Clorofilas a, b y c",mg/m³,Centro de la Laguna,LC-03,20.418944,-103.319778,-1
Laguna de Cajititlán,23/09/2024,Temperatura,°C,San Lucas Evangelista,LC-04,20.413152,-103.3325,27
Laguna de Cajititlán,23/09/2024,Potencial de hidrógeno,U pH,San Lucas Evangelista,LC-04,20.413152,-103.3325,9
Laguna de Cajititlán,23/09/2024,Oxígeno disuelto,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,9.6
Laguna de Cajititlán,23/09/2024,Conductividad Electrolitica,µS/cm,San Lucas Evangelista,LC-04,20.413152,-103.3325,1145
Laguna de Cajititlán,23/09/2024,Turbiedad,UNT,San Lucas Evangelista,LC-04,20.413152,-103.3325,100
Laguna de Cajititlán,23/09/2024,Alcalinidad total,mg CaCO3/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,438.85
Laguna de Cajititlán,23/09/2024,Cloruros totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,102.05
Laguna de Cajititlán,23/09/2024,Dureza total,mg CaCO3/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,120.64
Laguna de Cajititlán,23/09/2024,Fluoruros,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.87
Laguna de Cajititlán,23/09/2024,Nitrógeno de nitratos,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,23/09/2024,Nitrógeno amoniacal,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.5
Laguna de Cajititlán,23/09/2024,Nitrógeno total Kjeldahl,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,12.28
Laguna de Cajititlán,23/09/2024,Ion Sulfato,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,29.75
Laguna de Cajititlán,23/09/2024,Sustancias activas al azul de metileno,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,23/09/2024,Demanda bioquímica de oxígeno,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,11.5
Laguna de Cajititlán,23/09/2024,Demanda química de oxígeno,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,218.47
Laguna de Cajititlán,23/09/2024,Grasas y aceites,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,11.86
Laguna de Cajititlán,23/09/2024,Fósforo total,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,1.84
Laguna de Cajititlán,23/09/2024,Sólidos suspendidos totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,74.14
Laguna de Cajititlán,23/09/2024,Sólidos disueltos totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,778.86
Laguna de Cajititlán,23/09/2024,Sólidos sedimentables,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,23/09/2024,Sulfuros,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.57
Laguna de Cajititlán,23/09/2024,Aluminio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1569
Laguna de Cajititlán,23/09/2024,Arsénico,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0043
Laguna de Cajititlán,23/09/2024,Bario,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0873
Laguna de Cajititlán,23/09/2024,Cadmio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0005
Laguna de Cajititlán,23/09/2024,Cobre,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.05
Laguna de Cajititlán,23/09/2024,Cromo,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.05
Laguna de Cajititlán,23/09/2024,Fierro,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.069
Laguna de Cajititlán,23/09/2024,Manganeso,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.05
Laguna de Cajititlán,23/09/2024,Mercurio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0005
Laguna de Cajititlán,23/09/2024,Níquel,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,23/09/2024,Plomo,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0025
Laguna de Cajititlán,23/09/2024,Sodio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,170.1
Laguna de Cajititlán,23/09/2024,Zinc,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.02
Laguna de Cajititlán,23/09/2024,Coliformes totales,NMP/100 ml,San Lucas Evangelista,LC-04,20.413152,-103.3325,46000
Laguna de Cajititlán,23/09/2024,Coliformes fecales,NMP/100 ml,San Lucas Evangelista,LC-04,20.413152,-103.3325,46000
Laguna de Cajititlán,23/09/2024,Profundidad,m,San Lucas Evangelista,LC-04,20.413152,-103.3325,-1
Laguna de Cajititlán,23/09/2024,Temperatura ambiente,°C,San Lucas Evangelista,LC-04,20.413152,-103.3325,25
Laguna de Cajititlán,23/09/2024,Transparencia Secchi,m,San Lucas Evangelista,LC-04,20.413152,-103.3325,-1
Laguna de Cajititlán,23/09/2024,Sólidos totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,853
Laguna de Cajititlán,23/09/2024,Nitrógeno total,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,12.28
Laguna de Cajititlán,23/09/2024,Temperatura,°C,San Juan Evangelista,LC-05,20.409697,-103.299456,26
Laguna de Cajititlán,23/09/2024,Potencial de hidrógeno,U pH,San Juan Evangelista,LC-05,20.409697,-103.299456,9.5
Laguna de Cajititlán,23/09/2024,Oxígeno disuelto,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,8.88
Laguna de Cajititlán,23/09/2024,Conductividad Electrolitica,µS/cm,San Juan Evangelista,LC-05,20.409697,-103.299456,1142
Laguna de Cajititlán,23/09/2024,Turbiedad,UNT,San Juan Evangelista,LC-05,20.409697,-103.299456,95
Laguna de Cajititlán,23/09/2024,Alcalinidad total,mg CaCO3/l,San Juan Evangelista,LC-05,20.409697,-103.299456,428.24
Laguna de Cajititlán,23/09/2024,Cloruros totales,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,101.66
Laguna de Cajititlán,23/09/2024,Dureza total,mg CaCO3/l,San Juan Evangelista,LC-05,20.409697,-103.299456,121.03
Laguna de Cajititlán,23/09/2024,Fluoruros,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.8
Laguna de Cajititlán,23/09/2024,Nitrógeno de nitratos,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.1
Laguna de Cajititlán,23/09/2024,Nitrógeno de nitritos,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.01
Laguna de Cajititlán,23/09/2024,Nitrógeno amoniacal,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,0.5
Laguna de Cajititlán,23/09/2024,Nitrógeno total Kjeldahl,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,8.44
Laguna de Cajititlán,23/09/2024,Ion Sulfato,mg/l,San Juan Evangelista,LC-05,20.409697,-103.299456,12.21
